Team, Trial, Modality, Chart Type, Task Type, Task Number, Trial Time, Event Type, Participant, Action, Action Target, Action Intent, Utterance Purpose, Deictic Pronouns, Spatial Deictic
4,4,Hololens,BarChart,Closed,T5,0:27,Gesture,2,Hand wave,b,c,,,
4,5,Hololens,Network,Open,T11,0:06,Gesture,1,Two hands palms towards each other,c,d,,,
4,5,Hololens,Network,Open,T11,0:09,Gesture,1,Two hands palms down,b,c,,,
4,5,Hololens,Network,Open,T11,0:12,Gesture,2,Two hands palms up,b,c,,,
4,5,Hololens,Network,Open,T11,0:13,Gesture,1,Hand wave,b,c,,,
4,5,Hololens,Network,Open,T11,0:18,Gesture,1,Pinch,c,r,,,
4,5,Hololens,Network,Open,T11,0:33,Gesture,2,Hand wave,b,c,,,
4,5,Hololens,Network,Open,T11,0:37,Gesture,1,Two hands point,c,r,,,
4,5,Hololens,Network,Open,T11,0:45,Gesture,1,Point,c,r,,,
4,5,Hololens,Network,Open,T11,0:51,Gesture,2,Point,c,r,,,
4,5,Hololens,Network,Open,T11,0:54,Gesture,2,Point,c,r,,,
4,5,Hololens,Network,Open,T11,0:55,Gesture,1,Two hands point,c,r,,,
4,5,Hololens,Network,Open,T11,0:57,Gesture,1,Two hand wave,c,d,,,
4,5,Hololens,Network,Open,T11,1:00,Gesture,1,Finger wave,c,r,,,
4,5,Hololens,Network,Open,T11,1:03,Gesture,2,Point,c,r,,,
4,5,Hololens,Network,Open,T11,1:14,Gesture,1,Finger wave,c,r,,,
4,5,Hololens,Network,Open,T11,1:18,Gesture,2,Two hands point,c,r,,,
4,5,Hololens,Network,Open,T11,1:22,Gesture,2,Finger wave,c,d,,,
4,5,Hololens,Network,Open,T11,1:25,Gesture,2,Hand wave,c,r,,,
4,5,Hololens,Network,Open,T11,1:26,Gesture,2,Two hands palms towards each other,b,c,,,
4,5,Hololens,Network,Open,T11,1:28,Gesture,2,Point,c,r,,,
4,5,Hololens,Network,Open,T11,1:30,Gesture,2,Hand wave,b,c,,,
4,5,Hololens,Network,Open,T11,1:31,Gesture,2,Finger wave,c,r,,,
4,5,Hololens,Network,Open,T11,1:32,Gesture,1,Hand wave,c,r,,,
4,5,Hololens,Network,Open,T11,1:35,Gesture,2,Hand wave,b,c,,,
4,5,Hololens,Network,Open,T11,1:44,Gesture,1,Fist,b,c,,,
4,5,Hololens,Network,Open,T11,1:50,Gesture,2,Point,c,r,,,
4,5,Hololens,Network,Open,T11,1:55,Gesture,1,Pinch,c,r,,,
4,6,Hololens,Network,Open,T12,0:04,Gesture,2,Point,c,r,,,
4,6,Hololens,Network,Open,T12,0:05,Gesture,2,Two hands palms towards each other,c,d,,,
4,6,Hololens,Network,Open,T12,0:05,Gesture,1,Two hands palms towards each other,c,d,,,
4,6,Hololens,Network,Open,T12,0:09,Gesture,1,Two hand wave,b,c,,,
4,6,Hololens,Network,Open,T12,0:10,Gesture,2,Hand wave,c,r,,,
4,6,Hololens,Network,Open,T12,0:14,Gesture,2,Shrug,b,c,,,
4,6,Hololens,Network,Open,T12,0:25,Gesture,2,Two hands palms out,c,v,,,
4,6,Hololens,Network,Open,T12,0:31,Gesture,2,Two hands palms towards each other,c,r,,,
4,6,Hololens,Network,Open,T12,0:34,Gesture,2,Two hand wave,c,d,,,
4,6,Hololens,Network,Open,T12,0:35,Gesture,1,Hand wave,s,v,,,
4,6,Hololens,Network,Open,T12,0:37,Gesture,2,Two hands palms towards each other,c,r,,,
4,6,Hololens,Network,Open,T12,0:40,Gesture,2,Two hand wave,c,d,,,
4,6,Hololens,Network,Open,T12,0:43,Gesture,2,Two hand wave,c,d,,,
4,6,Hololens,Network,Open,T12,0:47,Gesture,2,Two hand wave,c,d,,,
4,6,Hololens,Network,Open,T12,0:48,Gesture,1,Hand wave,c,d,,,
4,6,Hololens,Network,Open,T12,0:50,Gesture,2,Hand wave,c,d,,,
4,6,Hololens,Network,Open,T12,0:51,Gesture,2,Hand wave,c,d,,,
4,6,Hololens,Network,Open,T12,1:03,Gesture,2,Two hands palms out,c,v,,,
4,6,Hololens,Network,Open,T12,1:06,Gesture,1,Hand wave,c,c,,,
4,6,Hololens,Network,Open,T12,1:09,Gesture,1,Finger wave,b,c,,,
4,6,Hololens,Network,Open,T12,1:11,Gesture,2,Two hands point,c,r,,,
4,6,Hololens,Network,Open,T12,1:11,Gesture,2,Two hands palms towards each other,c,d,,,
4,6,Hololens,Network,Open,T12,1:14,Gesture,2,Two hands palms towards each other,c,d,,,
4,6,Hololens,Network,Open,T12,1:17,Gesture,2,Two hand wave,c,r,,,
4,6,Hololens,Network,Open,T12,1:18,Gesture,1,Hand wave,c,r,,,
4,6,Hololens,Network,Open,T12,1:20,Gesture,2,Two hand wave,c,d,,,
4,6,Hololens,Network,Open,T12,1:22,Gesture,1,Finger wave,c,c,,,
4,6,Hololens,Network,Open,T12,1:29,Gesture,2,Point,c,r,,,
4,6,Hololens,Network,Open,T12,1:32,Gesture,2,Hand wave,c,d,,,
4,6,Hololens,Network,Open,T12,1:44,Gesture,1,Finger wave,c,r,,,
4,6,Hololens,Network,Open,T12,1:51,Gesture,2,Two hand wave,c,r,,,
4,6,Hololens,Network,Open,T12,1:53,Gesture,2,Two hand wave,c,r,,,
4,6,Hololens,Network,Open,T12,1:57,Gesture,1,Finger wave,b,c,,,
4,7,Hololens,Network,Closed,T9,0:04,Gesture,1,Point,c,r,,,
4,7,Hololens,Network,Closed,T9,0:07,Gesture,2,Point,c,r,,,
4,7,Hololens,Network,Closed,T9,0:10,Gesture,1,Point,c,r,,,
4,7,Hololens,Network,Closed,T9,0:13,Gesture,2,Hand wave,c,r,,,
4,7,Hololens,Network,Closed,T9,0:14,Gesture,2,Two hand wave,c,d,,,
4,7,Hololens,Network,Closed,T9,0:17,Gesture,1,Hand wave,c,d,,,
4,7,Hololens,Network,Closed,T9,0:18,Gesture,2,Point,c,r,,,
4,7,Hololens,Network,Closed,T9,0:20,Gesture,2,Point,c,r,,,
4,7,Hololens,Network,Closed,T9,0:22,Gesture,1,Finger wave,c,d,,,
4,7,Hololens,Network,Closed,T9,0:24,Gesture,2,Two hands palms towards each other,c,d,,,
4,7,Hololens,Network,Closed,T9,0:27,Gesture,2,Two hands point,c,r,,,
4,7,Hololens,Network,Closed,T9,0:29,Gesture,2,Two hands palms towards each other,c,d,,,
4,7,Hololens,Network,Closed,T9,0:31,Gesture,2,Finger wave,c,d,,,
4,7,Hololens,Network,Closed,T9,0:36,Gesture,2,Finger wave,c,r,,,
4,7,Hololens,Network,Closed,T9,0:38,Gesture,2,Two hand wave,c,d,,,
4,7,Hololens,Network,Closed,T9,0:45,Gesture,2,Shrug,b,c,,,
4,7,Hololens,Network,Closed,T9,0:46,Gesture,1,Hand wave,b,c,,,
4,7,Hololens,Network,Closed,T9,0:48,Gesture,1,Two hand wave,c,d,,,
4,7,Hololens,Network,Closed,T9,0:50,Gesture,1,Finger wave,c,r,,,
4,7,Hololens,Network,Closed,T9,0:52,Gesture,1,Two hands palms towards each other,c,d,,,
4,7,Hololens,Network,Closed,T9,0:56,Gesture,1,Finger wave,c,r,,,
4,7,Hololens,Network,Closed,T9,0:56,Gesture,2,Finger wave,c,r,,,
4,7,Hololens,Network,Closed,T9,1:06,Gesture,2,Point,c,r,,,
4,7,Hololens,Network,Closed,T9,1:07,Gesture,1,Two hand wave,b,c,,,
4,7,Hololens,Network,Closed,T9,1:11,Gesture,2,Two hands palms towards each other,c,d,,,
4,7,Hololens,Network,Closed,T9,1:12,Gesture,2,Two hands point,c,d,,,
4,7,Hololens,Network,Closed,T9,1:14,Gesture,2,Hand wave,c,d,,,
4,7,Hololens,Network,Closed,T9,1:24,Gesture,1,Hand wave,c,d,,,
4,7,Hololens,Network,Closed,T9,1:28,Gesture,1,Two hand wave,b,c,,,
4,7,Hololens,Network,Closed,T9,1:33,Gesture,1,Grasp hands,b,d,,,
4,7,Hololens,Network,Closed,T9,1:43,Gesture,1,Two hand wave,c,d,,,
4,7,Hololens,Network,Closed,T9,1:45,Gesture,1,Finger wave,c,d,,,
4,7,Hololens,Network,Closed,T9,1:47,Gesture,2,Two hands point,c,r,,,
4,7,Hololens,Network,Closed,T9,1:52,Gesture,1,Two hand wave,c,r,,,
4,7,Hololens,Network,Closed,T9,1:53,Gesture,1,Point,c,r,,,
4,7,Hololens,Network,Closed,T9,1:59,Gesture,2,Point,c,r,,,
4,8,Hololens,ScatterPlot,Closed,T1,0:05,Gesture,2,Point,c,r,,,
4,8,Hololens,ScatterPlot,Closed,T1,0:06,Gesture,1,Count on fingers,b,c,,,
4,8,Hololens,ScatterPlot,Closed,T1,0:09,Gesture,2,Point,c,r,,,
4,8,Hololens,ScatterPlot,Closed,T1,0:12,Gesture,1,Shrug,o,c,,,
4,8,Hololens,ScatterPlot,Closed,T1,0:15,Gesture,1,Finger wave,c,r,,,
4,8,Hololens,ScatterPlot,Closed,T1,0:17,Gesture,2,Point,c,r,,,
4,8,Hololens,ScatterPlot,Closed,T1,0:25,Gesture,1,Pull,b,d,,,
4,8,Hololens,ScatterPlot,Closed,T1,0:27,Gesture,1,Hand wave,c,d,,,
4,8,Hololens,ScatterPlot,Closed,T1,0:30,Gesture,1,Two hand wave,c,d,,,
4,8,Hololens,ScatterPlot,Closed,T1,0:34,Gesture,1,Hand wave,c,d,,,
4,8,Hololens,ScatterPlot,Closed,T1,0:37,Gesture,1,Finger wave,c,r,,,
4,8,Hololens,ScatterPlot,Closed,T1,0:39,Gesture,1,Hand wave,c,d,,,
4,8,Hololens,ScatterPlot,Closed,T1,0:41,Gesture,1,Hand wave,c,d,,,
4,8,Hololens,ScatterPlot,Closed,T1,0:42,Gesture,2,Point,c,r,,,
4,8,Hololens,ScatterPlot,Closed,T1,0:48,Gesture,1,Hand wave,b,c,,,
4,8,Hololens,ScatterPlot,Closed,T1,0:50,Gesture,2,Hand wave,c,d,,,
4,8,Hololens,ScatterPlot,Closed,T1,0:51,Gesture,2,Two hand wave,c,d,,,
4,8,Hololens,ScatterPlot,Closed,T1,0:52,Gesture,2,Hand wave,c,r,,,
4,8,Hololens,ScatterPlot,Closed,T1,0:56,Gesture,1,Finger wave,c,r,,,
4,9,Hololens,ScatterPlot,Open,T3,0:04,Gesture,2,Finger wave,c,d,,,
4,9,Hololens,ScatterPlot,Open,T3,0:17,Gesture,2,Point,c,r,,,
4,9,Hololens,ScatterPlot,Open,T3,0:20,Gesture,2,Two hands palms towards each other,c,d,,,
4,9,Hololens,ScatterPlot,Open,T3,0:23,Gesture,2,Two hand wave,c,d,,,
4,9,Hololens,ScatterPlot,Open,T3,0:24,Gesture,2,Two hand wave,c,d,,,
4,9,Hololens,ScatterPlot,Open,T3,0:26,Gesture,1,Hand wave,c,d,,,
4,9,Hololens,ScatterPlot,Open,T3,0:26,Gesture,2,Hand wave,c,d,,,
4,9,Hololens,ScatterPlot,Open,T3,0:29,Gesture,2,Two hands palms towards each other,c,d,,,
4,9,Hololens,ScatterPlot,Open,T3,0:42,Gesture,2,Finger wave,c,d,,,
4,9,Hololens,ScatterPlot,Open,T3,0:46,Gesture,2,Hand wave,c,d,,,
4,9,Hololens,ScatterPlot,Open,T3,0:48,Gesture,2,Hand wave,c,d,,,
4,9,Hololens,ScatterPlot,Open,T3,0:49,Gesture,2,Hand wave,c,d,,,
4,9,Hololens,ScatterPlot,Open,T3,0:49,Gesture,1,Hand wave,c,d,,,
4,9,Hololens,ScatterPlot,Open,T3,0:54,Gesture,1,Hand wave,c,d,,,
4,9,Hololens,ScatterPlot,Open,T3,0:54,Gesture,2,Hand wave,c,d,,,
4,9,Hololens,ScatterPlot,Open,T3,1:05,Gesture,1,Finger wave,c,r,,,
4,9,Hololens,ScatterPlot,Open,T3,1:06,Gesture,2,Finger wave,c,r,,,
4,10,Hololens,ScatterPlot,Closed,T2,0:05,Gesture,2,Two hands point,c,r,,,
4,10,Hololens,ScatterPlot,Closed,T2,0:06,Gesture,2,Two hand wave,c,d,,,
4,10,Hololens,ScatterPlot,Closed,T2,0:09,Gesture,1,Two hands palms towards each other,c,d,,,
4,10,Hololens,ScatterPlot,Closed,T2,0:13,Gesture,1,Hand wave,c,d,,,
4,10,Hololens,ScatterPlot,Closed,T2,0:17,Gesture,2,Two hands palms towards each other,c,d,,,
4,10,Hololens,ScatterPlot,Closed,T2,0:21,Gesture,1,Two hands pull,c,d,,,
4,10,Hololens,ScatterPlot,Closed,T2,0:24,Gesture,1,Hand wave,c,d,,,
4,10,Hololens,ScatterPlot,Closed,T2,0:26,Gesture,2,Finger wave,c,d,,,
4,10,Hololens,ScatterPlot,Closed,T2,0:27,Gesture,1,Hand wave,o,d,,,
4,10,Hololens,ScatterPlot,Closed,T2,0:29,Gesture,2,Point,o,c,,,
4,10,Hololens,ScatterPlot,Closed,T2,0:31,Gesture,2,Point,c,r,,,
4,10,Hololens,ScatterPlot,Closed,T2,0:33,Gesture,2,Hand wave,b,c,,,
4,10,Hololens,ScatterPlot,Closed,T2,0:36,Gesture,2,Point,c,r,,,
4,10,Hololens,ScatterPlot,Closed,T2,0:38,Gesture,2,Two hands palms towards each other,c,d,,,
4,10,Hololens,ScatterPlot,Closed,T2,0:40,Gesture,2,Hand wave,c,d,,,
4,10,Hololens,ScatterPlot,Closed,T2,0:45,Gesture,1,Two hands point,c,r,,,
4,10,Hololens,ScatterPlot,Closed,T2,0:47,Gesture,2,Two hands palms up,b,c,,,
4,10,Hololens,ScatterPlot,Closed,T2,0:49,Gesture,2,Two hands palms up,b,c,,,
4,10,Hololens,ScatterPlot,Closed,T2,0:50,Gesture,2,Hand wave,c,d,,,
4,10,Hololens,ScatterPlot,Closed,T2,0:53,Gesture,2,Hand wave,c,d,,,
4,10,Hololens,ScatterPlot,Closed,T2,0:54,Gesture,1,Hand wave,c,d,,,
4,11,Hololens,BarChart,Closed,T6,0:14,Gesture,1,Hand wave,b,c,,,
4,11,Hololens,BarChart,Closed,T6,0:24,Gesture,1,Hand wave,c,d,,,
4,11,Hololens,BarChart,Closed,T6,0:27,Gesture,2,Point,c,r,,,
4,11,Hololens,BarChart,Closed,T6,0:28,Gesture,2,Hand wave,c,d,,,
4,11,Hololens,BarChart,Closed,T6,0:28,Gesture,1,Hand wave,o,c,,,
4,11,Hololens,BarChart,Closed,T6,0:29,Gesture,2,Two hand wave,c,d,,,
4,11,Hololens,BarChart,Closed,T6,0:29,Gesture,1,Hand wave,c,d,,,
4,11,Hololens,BarChart,Closed,T6,0:33,Gesture,1,Hand wave,c,d,,,
4,11,Hololens,BarChart,Closed,T6,0:40,Gesture,2,Hand wave,c,d,,,
4,11,Hololens,BarChart,Closed,T6,0:41,Gesture,2,Two hands palms in,c,d,,,
4,11,Hololens,BarChart,Closed,T6,0:42,Gesture,2,Hand wave,c,d,,,
4,11,Hololens,BarChart,Closed,T6,0:46,Gesture,2,Hand wave,c,d,,,
4,11,Hololens,BarChart,Closed,T6,0:52,Gesture,2,Two hand wave,c,r,,,
4,11,Hololens,BarChart,Closed,T6,0:54,Gesture,1,Finger wave,c,r,,,
4,11,Hololens,BarChart,Closed,T6,0:55,Gesture,2,Two hand wave,c,r,,,
4,11,Hololens,BarChart,Closed,T6,0:56,Gesture,2,Hand wave,c,d,,,
4,11,Hololens,BarChart,Closed,T6,0:58,Gesture,2,Hand wave,c,d,,,
4,12,Hololens,ScatterPlot,Open,T4,0:06,Gesture,1,Hand wave,c,r,,,
4,12,Hololens,ScatterPlot,Open,T4,0:11,Gesture,1,Shrug,o,c,,,
4,12,Hololens,ScatterPlot,Open,T4,0:12,Gesture,2,Hand wave,c,r,,,
4,12,Hololens,ScatterPlot,Open,T4,0:16,Gesture,2,Two hands palms towards each other,c,d,,,
4,12,Hololens,ScatterPlot,Open,T4,0:19,Gesture,1,Hand wave,c,d,,,
4,12,Hololens,ScatterPlot,Open,T4,0:21,Gesture,1,Two hands palms out,c,d,,,
4,12,Hololens,ScatterPlot,Open,T4,0:23,Gesture,1,Two hands palms out,b,c,,,
4,12,Hololens,ScatterPlot,Open,T4,0:24,Gesture,1,Two hands palms towards each other,c,d,,,
4,12,Hololens,ScatterPlot,Open,T4,0:29,Gesture,1,Two hands palms towards each other,c,d,,,
4,12,Hololens,ScatterPlot,Open,T4,0:31,Gesture,1,Two hand wave,c,d,,,
4,12,Hololens,ScatterPlot,Open,T4,0:40,Gesture,1,Hand wave,c,r,,,
4,12,Hololens,ScatterPlot,Open,T4,0:44,Gesture,1,Two hand wave,c,d,,,
4,12,Hololens,ScatterPlot,Open,T4,1:04,Gesture,2,Two hand wave,c,d,,,
4,12,Hololens,ScatterPlot,Open,T4,1:06,Gesture,2,Point,c,r,,,
4,12,Hololens,ScatterPlot,Open,T4,1:09,Gesture,2,Hand wave,c,d,,,
4,12,Hololens,ScatterPlot,Open,T4,1:10,Gesture,2,Two hands palms towards each other,c,d,,,
4,12,Hololens,ScatterPlot,Open,T4,1:13,Gesture,1,Hand wave,b,c,,,
4,12,Hololens,ScatterPlot,Open,T4,1:17,Gesture,1,Hand wave,c,r,,,
4,12,Hololens,ScatterPlot,Open,T4,1:21,Gesture,1,Hand wave,b,c,,,
4,12,Hololens,ScatterPlot,Open,T4,1:23,Gesture,1,Two hands palms up,b,c,,,
4,12,Hololens,ScatterPlot,Open,T4,1:27,Gesture,1,Hand wave,c,r,,,
4,12,Hololens,ScatterPlot,Open,T4,1:29,Gesture,1,Point,c,r,,,
4,12,Hololens,ScatterPlot,Open,T4,1:31,Gesture,1,Hand wave,c,d,,,
4,12,Hololens,ScatterPlot,Open,T4,1:36,Gesture,2,Point,c,r,,,
4,12,Hololens,ScatterPlot,Open,T4,1:37,Gesture,1,Finger wave,c,r,,,
4,12,Hololens,ScatterPlot,Open,T4,1:44,Gesture,1,Finger wave,c,r,,,
4,12,Hololens,ScatterPlot,Open,T4,1:46,Gesture,1,Finger wave,c,r,,,
4,12,Hololens,ScatterPlot,Open,T4,1:48,Gesture,2,Point,c,r,,,
5,13,Desktop,Network,Open,T11,0:13,Gesture,1,Point,c,r,,,
5,13,Desktop,Network,Open,T11,0:18,Gesture,1,Finger wave,c,v,,,
5,13,Desktop,Network,Open,T11,0:23,Gesture,1,Point,c,r,,,
5,13,Desktop,Network,Open,T11,0:26,Gesture,1,Finger wave,c,v,,,
5,13,Desktop,Network,Open,T11,0:27,Gesture,1,Finger wave,c,v,,,
5,13,Desktop,Network,Open,T11,0:28,Gesture,1,Finger wave,c,v,,,
5,13,Desktop,Network,Open,T11,0:29,Gesture,2,Point,c,r,,,
5,13,Desktop,Network,Open,T11,0:38,Gesture,2,Finger wave,c,r,,,
5,13,Desktop,Network,Open,T11,0:43,Gesture,1,Point,c,v,,,
5,13,Desktop,Network,Open,T11,0:44,Gesture,1,Hand wave,c,v,,,
5,13,Desktop,Network,Open,T11,0:47,Gesture,1,Finger wave,c,v,,,
5,13,Desktop,Network,Open,T11,0:48,Gesture,2,Point,c,r,,,
5,13,Desktop,Network,Open,T11,0:50,Gesture,1,Finger wave,c,c,,,
5,13,Desktop,Network,Open,T11,0:52,Gesture,1,Finger wave,c,v,,,
5,13,Desktop,Network,Open,T11,0:53,Gesture,1,Point,c,r,,,
5,13,Desktop,Network,Open,T11,0:54,Gesture,1,Point,c,r,,,
5,13,Desktop,Network,Open,T11,0:57,Gesture,1,Finger wave,c,r,,,
5,13,Desktop,Network,Open,T11,0:58,Gesture,1,Hand wave,c,v,,,
5,13,Desktop,Network,Open,T11,1:01,Gesture,2,Finger wave,c,r,,,
5,13,Desktop,Network,Open,T11,1:01,Gesture,1,Two hand wave,c,v,,,
5,13,Desktop,Network,Open,T11,1:06,Gesture,2,Hand wave,b,c,,,
5,13,Desktop,Network,Open,T11,1:12,Gesture,1,Hand wave,c,v,,,
5,13,Desktop,Network,Open,T11,1:22,Gesture,1,Hand wave,c,v,,,
5,13,Desktop,Network,Open,T11,1:27,Gesture,1,Finger wave,c,r,,,
5,13,Desktop,Network,Open,T11,1:31,Gesture,2,Finger wave,c,r,,,
5,13,Desktop,Network,Open,T11,1:31,Gesture,1,Finger wave,c,r,,,
5,13,Desktop,Network,Open,T11,1:37,Gesture,2,Finger wave,c,r,,,
5,13,Desktop,Network,Open,T11,1:39,Gesture,1,Clap,b,c,,,
5,13,Desktop,Network,Open,T11,1:49,Gesture,1,Hand wave,c,v,,,
5,13,Desktop,Network,Open,T11,1:50,Gesture,1,Point,c,r,,,
5,13,Desktop,Network,Open,T11,1:55,Gesture,1,Point,c,r,,,
5,13,Desktop,Network,Open,T11,2:00,Gesture,2,Hand wave,b,c,,,
5,14,Desktop,ScatterPlot,Closed,T1,0:08,Gesture,1,Hand wave,c,v,,,
5,14,Desktop,ScatterPlot,Closed,T1,0:13,Gesture,1,Hand wave,c,v,,,
5,14,Desktop,ScatterPlot,Closed,T1,0:15,Gesture,1,Hand wave,c,v,,,
5,14,Desktop,ScatterPlot,Closed,T1,0:48,Gesture,1,Two hand wave,c,v,,,
5,14,Desktop,ScatterPlot,Closed,T1,0:50,Gesture,1,Two hand wave,c,v,,,
5,14,Desktop,ScatterPlot,Closed,T1,0:54,Gesture,1,Hand wave,c,v,,,
5,14,Desktop,ScatterPlot,Closed,T1,0:55,Gesture,2,Hand wave,c,v,,,
5,14,Desktop,ScatterPlot,Closed,T1,1:02,Gesture,1,Finger wave,c,v,,,
5,14,Desktop,ScatterPlot,Closed,T1,1:04,Gesture,1,Two hand wave,c,v,,,
5,14,Desktop,ScatterPlot,Closed,T1,1:05,Gesture,1,Two hands palms toward each other,c,v,,,
5,14,Desktop,ScatterPlot,Closed,T1,1:08,Gesture,1,Two hand wave,c,v,,,
5,14,Desktop,ScatterPlot,Closed,T1,1:44,Gesture,2,Shrug,b,c,,,
5,15,Desktop,BarChart,Open,T7,0:10,Gesture,1,Hand wave,c,d,,,
5,15,Desktop,BarChart,Open,T7,0:40,Gesture,2,Hand wave,b,c,,,
5,15,Desktop,BarChart,Open,T7,0:51,Gesture,1,Hand wave,b,c,,,
5,15,Desktop,BarChart,Open,T7,0:54,Gesture,2,Hand wave,c,d,,,
5,15,Desktop,BarChart,Open,T7,1:02,Gesture,1,Point,c,r,,,
5,15,Desktop,BarChart,Open,T7,1:04,Gesture,1,Two hands palms out,c,c,,,
5,15,Desktop,BarChart,Open,T7,1:05,Gesture,1,Finger wave,c,d,,,
5,15,Desktop,BarChart,Open,T7,1:06,Gesture,1,Finger wave,c,d,,,
5,15,Desktop,BarChart,Open,T7,1:09,Gesture,1,Finger wave,c,r,,,
5,15,Desktop,BarChart,Open,T7,1:20,Gesture,1,Finger wave,c,d,,,
5,15,Desktop,BarChart,Open,T7,1:25,Gesture,1,Hand wave,c,r,,,
5,15,Desktop,BarChart,Open,T7,1:27,Gesture,1,Shrug,b,c,,,
5,15,Desktop,BarChart,Open,T7,1:28,Gesture,1,Hand wave,c,r,,,
5,15,Desktop,BarChart,Open,T7,1:30,Gesture,1,Hand wave,c,c,,,
5,15,Desktop,BarChart,Open,T7,1:31,Gesture,1,Shrug,b,c,,,
5,15,Desktop,BarChart,Open,T7,1:38,Gesture,1,Hand wave,b,c,,,
5,15,Desktop,BarChart,Open,T7,1:41,Gesture,1,Point,c,r,,,
5,16,Desktop,ScatterPlot,Open,T3,0:04,Gesture,2,Finger wave,c,d,,,
5,16,Desktop,ScatterPlot,Open,T3,0:29,Gesture,1,Finger wave,c,v,,,
5,16,Desktop,ScatterPlot,Open,T3,1:09,Gesture,2,Shrug,b,c,,,
5,16,Desktop,ScatterPlot,Open,T3,1:09,Gesture,1,Shrug,b,c,,,
5,16,Desktop,ScatterPlot,Open,T3,1:22,Gesture,2,Hand wave,b,c,,,
5,17,Desktop,BarChart,Closed,T6,0:27,Gesture,1,Finger wave,c,d,,,
5,17,Desktop,BarChart,Closed,T6,0:30,Gesture,1,Finger wave,c,d,,,
5,17,Desktop,BarChart,Closed,T6,0:33,Gesture,1,Finger wave,c,d,,,
5,17,Desktop,BarChart,Closed,T6,0:34,Gesture,2,Hand wave,c,d,,,
5,17,Desktop,BarChart,Closed,T6,0:34,Gesture,1,Two hand wave,c,d,,,
5,17,Desktop,BarChart,Closed,T6,0:36,Gesture,1,Finger wave,c,d,,,
5,17,Desktop,BarChart,Closed,T6,1:04,Gesture,1,Shrug,b,c,,,
5,17,Desktop,BarChart,Closed,T6,1:09,Gesture,1,Finger wave,c,d,,,
5,17,Desktop,BarChart,Closed,T6,1:10,Gesture,1,Finger wave,c,d,,,
5,17,Desktop,BarChart,Closed,T6,1:11,Gesture,1,Finger wave,c,d,,,
5,17,Desktop,BarChart,Closed,T6,1:15,Gesture,2,Point,c,r,,,
5,17,Desktop,BarChart,Closed,T6,1:16,Gesture,1,Point,c,d,,,
5,17,Desktop,BarChart,Closed,T6,1:17,Gesture,2,Hand wave,c,d,,,
5,18,Desktop,Network,Closed,T10,0:11,Gesture,1,Finger wave,c,r,,,
5,18,Desktop,Network,Closed,T10,0:21,Gesture,1,Point,c,r,,,
5,18,Desktop,Network,Closed,T10,0:26,Gesture,1,Point,c,v,,,
5,18,Desktop,Network,Closed,T10,1:16,Gesture,1,Point,c,v,,,
5,19,Desktop,ScatterPlot,Closed,T2,0:36,Gesture,1,Finger wave,c,d,,,
5,19,Desktop,ScatterPlot,Closed,T2,0:37,Gesture,1,Finger wave,c,d,,,
5,19,Desktop,ScatterPlot,Closed,T2,0:46,Gesture,2,Point,c,r,,,
5,19,Desktop,ScatterPlot,Closed,T2,0:49,Gesture,2,Two hands point,c,r,,,
5,19,Desktop,ScatterPlot,Closed,T2,0:51,Gesture,2,Two hand wave,c,d,,,
5,20,Desktop,BarChart,Closed,T5,0:06,Gesture,1,Point,c,r,,,
5,20,Desktop,BarChart,Closed,T5,0:20,Gesture,1,Pinch,c,d,,,
5,20,Desktop,BarChart,Closed,T5,0:24,Gesture,1,Point,c,r,,,
5,20,Desktop,BarChart,Closed,T5,0:28,Gesture,1,Point,c,r,,,
5,20,Desktop,BarChart,Closed,T5,0:30,Gesture,1,Hand wave,c,c,,,
5,20,Desktop,BarChart,Closed,T5,0:31,Gesture,1,Finger wave,c,r,,,
5,21,Desktop,Network,Open,T12,0:19,Gesture,1,Shrug,b,c,,,
5,21,Desktop,Network,Open,T12,0:44,Gesture,1,Two hands palms toward each other,c,d,,,
5,21,Desktop,Network,Open,T12,0:56,Gesture,1,Two hand wave,b,c,,,
5,21,Desktop,Network,Open,T12,1:02,Gesture,1,Finger wave,b,c,,,
5,21,Desktop,Network,Open,T12,1:20,Gesture,1,Hand wave,c,d,,,
5,21,Desktop,Network,Open,T12,1:25,Gesture,1,Two hands palms toward each other,c,d,,,
5,22,Desktop,Network,Closed,T9,0:04,Gesture,1,Two hand wave,b,c,,,
5,22,Desktop,Network,Closed,T9,0:09,Gesture,1,Shrug,b,c,,,
5,22,Desktop,Network,Closed,T9,0:12,Gesture,1,Two hand wave,b,c,,,
5,22,Desktop,Network,Closed,T9,0:26,Gesture,1,Point,s,r,,,
5,22,Desktop,Network,Closed,T9,0:27,Gesture,1,Two hands point,o,r,,,
5,22,Desktop,Network,Closed,T9,0:32,Gesture,1,Hand wave,c,v,,,
5,22,Desktop,Network,Closed,T9,0:44,Gesture,1,Finger wave,c,r,,,
5,22,Desktop,Network,Closed,T9,0:47,Gesture,1,Shrug,b,c,,,
5,22,Desktop,Network,Closed,T9,0:52,Gesture,1,Finger wave,c,r,,,
5,22,Desktop,Network,Closed,T9,1:00,Gesture,1,Finger wave,c,r,,,
5,22,Desktop,Network,Closed,T9,1:10,Gesture,1,Finger wave,c,r,,,
5,22,Desktop,Network,Closed,T9,1:11,Gesture,2,Hand wave,c,c,,,
5,22,Desktop,Network,Closed,T9,1:17,Gesture,1,Point,c,r,,,
